votes DEM president,votes REP president,votes DEM senate,votes REP senate,votes DEM governors,votes REP governors,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,VotingAgeCitizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment,votes REP president perc,votes DEM president perc,votes REP senate perc,votes DEM senate perc,votes REP governors perc,votes DEM governors perc
267,1127,263.0,0.0,0.0,0.0,2946.0,1520.0,1426.0,20.1,77.2,1.3,0.0,0.3,0.0,2064.0,50229.0,2624.0,27966.0,2003.0,10.2,17.5,31.0,14.5,20.1,14.3,20.1,80.2,7.1,0.0,2.4,4.7,5.7,19.2,1444.0,69.5,20.4,9.7,0.5,2.9,0.8084648493543759,0.1915351506456241,0.0,0.18920863309352517,0.0,0.0
191,1130,225.0,0.0,0.0,0.0,2581.0,1271.0,1310.0,4.1,91.0,0.2,1.9,0.5,0.0,2039.0,39405.0,4007.0,21156.0,1353.0,13.5,16.4,34.7,21.2,13.7,14.5,15.9,71.8,12.9,0.0,5.1,3.4,6.8,27.0,1022.0,60.5,26.1,13.2,0.2,6.9,0.8554125662376987,0.1445874337623013,0.0,0.16605166051660517,0.0,0.0
3633,9569,3797.0,0.0,0.0,0.0,28877.0,14469.0,14408.0,5.6,90.2,0.9,0.2,1.4,0.1,22102.0,49562.0,3498.0,29339.0,2827.0,16.7,13.3,33.1,20.0,25.8,10.8,10.4,86.6,6.1,0.2,3.2,0.3,3.6,12.8,15862.0,72.1,20.8,6.8,0.2,2.8,0.7248144220572641,0.27518557794273596,0.0,0.2840790064342361,0.0,0.0
646,2106,712.0,0.0,0.0,0.0,6331.0,3576.0,2755.0,6.0,86.1,3.8,1.8,0.6,0.0,5115.0,48550.0,4820.0,24102.0,1668.0,11.4,14.4,34.1,20.8,18.7,12.0,14.4,77.2,10.4,0.4,4.8,2.3,4.8,16.5,2730.0,73.5,18.5,7.5,0.4,3.0,0.7652616279069767,0.23473837209302326,0.0,0.2526614620298084,0.0,0.0
4155,7079,4085.0,0.0,0.0,0.0,37097.0,18913.0,18184.0,49.0,42.6,2.1,0.4,3.9,0.0,20599.0,51703.0,1928.0,23074.0,1118.0,16.2,22.0,22.8,18.4,20.6,15.2,23.0,80.7,13.1,0.6,1.6,1.1,2.8,14.3,18653.0,81.4,13.3,5.1,0.3,4.7,0.6301406444721381,0.36985935552786187,0.0,0.36590827660336794,0.0,0.0
2926,5763,2932.0,0.0,0.0,0.0,34658.0,17933.0,16725.0,53.9,40.8,2.3,0.4,1.4,0.0,17247.0,49890.0,3711.0,22053.0,1138.0,16.2,23.5,24.3,14.4,16.1,15.2,30.0,77.2,17.0,0.2,1.1,2.3,2.3,14.4,16655.0,81.5,10.8,7.3,0.4,6.3,0.6632523880768788,0.3367476119231212,0.0,0.33720529039677977,0.0,0.0
3623,8326,3638.0,0.0,0.0,0.0,25599.0,12505.0,13094.0,4.1,91.0,1.5,0.3,0.3,0.0,19119.0,53167.0,2539.0,25701.0,1287.0,12.5,18.0,29.9,17.1,21.7,12.5,18.7,82.0,8.4,0.6,2.6,2.0,4.3,23.7,12784.0,78.8,14.6,6.4,0.2,5.4,0.6967947108544648,0.3032052891455352,0.0,0.30407890337679705,0.0,0.0
3825,5193,3806.0,0.0,0.0,0.0,35796.0,19025.0,16771.0,15.6,57.2,16.8,0.7,3.1,0.8,23637.0,46096.0,1555.0,21583.0,814.0,14.9,22.5,31.8,23.4,20.3,10.5,14.1,83.5,9.2,0.1,1.9,2.2,3.0,16.2,11575.0,62.5,32.3,4.9,0.3,8.0,0.5758483033932136,0.4241516966067864,0.0,0.42293588176464053,0.0,0.0
163,1256,206.0,0.0,0.0,0.0,2632.0,1330.0,1302.0,2.7,94.6,0.1,0.9,0.8,0.0,2024.0,50817.0,3948.0,29352.0,2388.0,9.0,9.5,39.5,13.4,21.1,13.1,12.9,66.8,12.2,0.0,8.5,1.8,10.7,12.8,1295.0,61.9,19.5,18.5,0.2,1.2,0.8851303735024665,0.11486962649753348,0.0,0.1409028727770178,0.0,0.0
222,1052,249.0,0.0,0.0,0.0,2561.0,1270.0,1291.0,3.2,88.8,4.1,0.1,0.7,0.0,2030.0,43427.0,4600.0,27165.0,2245.0,12.3,16.8,32.9,21.0,22.8,13.8,9.5,77.9,9.0,0.1,2.5,3.0,7.5,15.0,1207.0,59.9,25.6,14.5,0.0,1.7,0.82574568288854,0.17425431711145997,0.0,0.191391237509608,0.0,0.0
497,1910,515.0,0.0,0.0,0.0,7716.0,4066.0,3650.0,46.8,51.8,0.0,0.3,0.0,0.0,4391.0,57474.0,8639.0,26138.0,2387.0,10.0,10.0,29.6,13.4,20.5,21.1,15.4,78.8,10.0,0.5,3.4,0.2,7.1,14.5,3620.0,73.8,14.3,11.7,0.3,4.6,0.7935189031990029,0.2064810968009971,0.0,0.21237113402061855,0.0,0.0
337,1871,349.0,0.0,0.0,0.0,6004.0,3004.0,3000.0,15.0,84.3,0.0,0.0,0.0,0.2,3853.0,61220.0,2178.0,27031.0,1464.0,8.5,11.6,34.2,14.4,18.6,18.1,14.7,81.8,7.4,0.0,4.7,0.6,5.4,15.5,3095.0,72.5,12.5,14.0,1.0,2.8,0.8473731884057971,0.1526268115942029,0.0,0.1572072072072072,0.0,0.0
77,537,96.0,0.0,0.0,0.0,1210.0,584.0,626.0,22.1,74.8,0.8,0.7,0.2,0.0,883.0,47045.0,7304.0,25775.0,3624.0,11.5,23.3,35.2,14.3,26.8,14.8,8.9,72.7,10.2,0.0,5.6,3.1,8.4,12.0,560.0,65.0,20.7,14.3,0.0,1.1,0.8745928338762216,0.1254071661237785,0.0,0.15165876777251186,0.0,0.0
562,2404,644.0,0.0,0.0,0.0,6227.0,3121.0,3106.0,3.7,92.4,0.2,0.2,0.0,0.0,4892.0,41648.0,2587.0,24837.0,2331.0,12.4,15.7,28.4,19.5,20.7,14.7,16.6,83.7,9.5,0.2,1.7,0.9,4.0,22.8,2773.0,68.3,20.9,10.4,0.3,3.9,0.8105192178017532,0.1894807821982468,0.0,0.21128608923884515,0.0,0.0
134,684,150.0,0.0,0.0,0.0,2621.0,1381.0,1240.0,33.7,63.8,0.7,0.2,0.0,0.0,1520.0,48160.0,3910.0,21694.0,2207.0,9.3,13.6,33.5,15.4,15.6,24.2,11.3,64.9,16.8,0.0,4.3,1.4,12.5,14.1,1284.0,72.7,16.5,10.1,0.6,1.9,0.8361858190709046,0.16381418092909536,0.0,0.17985611510791366,0.0,0.0
453,2128,536.0,0.0,0.0,0.0,5746.0,2928.0,2818.0,6.3,90.3,0.1,2.3,0.2,0.0,4260.0,48059.0,5201.0,25698.0,1991.0,16.8,20.9,29.3,13.7,24.7,16.6,15.7,82.9,9.0,0.2,4.5,0.8,2.7,16.0,2608.0,73.0,17.4,8.3,1.3,3.7,0.8244866330879504,0.1755133669120496,0.0,0.2012012012012012,0.0,0.0
6652,10015,6857.0,0.0,0.0,0.0,34683.0,17016.0,17667.0,11.7,83.3,1.8,0.3,0.6,0.2,25200.0,55687.0,1822.0,26587.0,1114.0,11.2,14.4,38.9,16.3,18.9,9.5,16.4,80.1,10.2,0.0,3.1,2.3,4.4,19.6,16969.0,79.2,14.6,5.6,0.6,2.9,0.6008879822403552,0.39911201775964483,0.0,0.40641299193930774,0.0,0.0
261,1103,278.0,0.0,0.0,0.0,4081.0,2015.0,2066.0,29.4,69.6,0.0,0.1,0.6,0.0,2364.0,53780.0,3553.0,24141.0,2029.0,13.3,18.4,29.4,15.4,19.5,20.8,14.9,77.4,11.2,0.0,5.3,1.3,4.7,13.7,1950.0,64.5,19.5,15.1,0.9,3.6,0.8086510263929618,0.19134897360703812,0.0,0.20130340333091962,0.0,0.0
151,866,176.0,0.0,0.0,0.0,1875.0,935.0,940.0,7.7,87.9,0.0,0.1,3.0,0.0,1396.0,55345.0,5977.0,28857.0,2132.0,8.4,14.3,42.6,13.5,17.9,16.3,9.7,80.9,6.7,0.0,5.2,0.5,6.7,16.9,991.0,60.1,19.4,20.0,0.5,2.8,0.8515240904621436,0.14847590953785644,0.0,0.1689059500959693,0.0,0.0
1852,4435,1997.0,0.0,0.0,0.0,13322.0,6641.0,6681.0,4.4,84.3,0.7,6.8,0.2,0.3,9895.0,53592.0,3434.0,25920.0,1304.0,9.9,11.6,30.8,19.6,21.0,12.5,16.1,83.4,9.3,0.2,1.4,0.5,5.3,25.1,6280.0,70.5,19.9,8.9,0.7,5.6,0.7054238905678384,0.2945761094321616,0.0,0.31047885572139305,0.0,0.0
3106,6193,3257.0,0.0,0.0,0.0,18856.0,9556.0,9300.0,2.5,93.9,0.6,0.6,0.0,0.0,14396.0,58935.0,2073.0,27783.0,868.0,8.3,12.0,33.6,14.6,21.1,14.5,16.2,85.2,8.8,0.4,1.3,0.8,3.6,30.0,9299.0,72.7,20.5,6.7,0.0,5.8,0.6659855898483708,0.3340144101516292,0.0,0.34465608465608466,0.0,0.0
211,1369,238.0,0.0,0.0,0.0,2963.0,1488.0,1475.0,2.4,95.5,0.4,0.3,0.0,0.1,2371.0,43125.0,4266.0,24361.0,2118.0,14.2,25.7,41.4,13.0,17.1,13.0,15.6,76.7,9.7,0.0,5.2,2.3,6.2,18.4,1324.0,62.8,19.5,17.4,0.3,2.2,0.8664556962025316,0.13354430379746834,0.0,0.14810205351586808,0.0,0.0
184259,155631,0.0,152068.0,0.0,0.0,578797.0,283504.0,295293.0,7.4,80.5,4.5,0.2,4.7,0.0,409010.0,81121.0,827.0,43061.0,564.0,5.6,6.5,51.0,12.8,23.9,4.9,7.4,85.0,6.9,0.3,0.8,0.9,6.1,20.9,312189.0,84.0,10.6,5.3,0.1,3.5,0.4578863750036777,0.5421136249963223,1.0,0.0,0.0,0.0
255,1134,270.0,0.0,0.0,0.0,3931.0,1918.0,2013.0,31.0,65.9,0.5,0.0,0.4,0.0,2503.0,51439.0,4239.0,24232.0,3135.0,13.2,15.2,39.0,12.8,12.9,14.8,20.5,79.2,9.9,0.0,3.9,1.5,5.5,16.3,1803.0,71.3,19.0,9.8,0.0,3.9,0.816414686825054,0.183585313174946,0.0,0.19230769230769232,0.0,0.0
745,3102,838.0,0.0,0.0,0.0,7576.0,3835.0,3741.0,3.2,93.8,0.4,0.4,0.0,0.0,5806.0,57593.0,6462.0,30927.0,2418.0,7.6,9.6,32.6,14.4,19.4,17.1,16.4,81.2,8.4,0.1,2.3,2.5,5.4,22.1,3648.0,70.0,15.6,14.3,0.2,4.7,0.806342604626982,0.19365739537301793,0.0,0.21269035532994923,0.0,0.0
153,957,153.0,0.0,0.0,0.0,2524.0,1230.0,1294.0,6.4,89.2,1.0,0.6,1.2,0.0,1885.0,48226.0,3193.0,24961.0,2715.0,8.7,7.1,40.2,17.1,16.9,14.8,11.0,79.5,6.6,0.2,6.4,1.1,6.1,14.5,1273.0,70.5,18.0,11.5,0.0,3.0,0.8621621621621621,0.13783783783783785,0.0,0.13783783783783785,0.0,0.0
2607,5639,2750.0,0.0,0.0,0.0,20553.0,10142.0,10411.0,4.4,85.4,3.8,0.9,0.3,0.0,15612.0,45706.0,2966.0,22841.0,1145.0,17.8,26.7,32.6,20.3,17.5,9.4,20.2,84.4,6.9,0.3,3.3,1.9,3.2,15.8,9514.0,73.9,19.9,6.0,0.3,4.7,0.6838467135580888,0.3161532864419112,0.0,0.32781022767910356,0.0,0.0
114,757,134.0,0.0,0.0,0.0,1702.0,864.0,838.0,6.6,90.4,0.1,2.3,0.0,0.4,1283.0,51765.0,10083.0,29768.0,2572.0,10.7,14.4,29.8,18.6,20.9,22.4,8.2,86.7,5.0,0.0,3.8,1.3,3.2,14.4,885.0,55.5,23.6,20.9,0.0,3.5,0.8691159586681975,0.13088404133180254,0.0,0.15039281705948374,0.0,0.0
13753,21378,13771.0,0.0,0.0,0.0,79359.0,42581.0,36778.0,6.8,79.2,8.4,0.4,1.5,0.0,59121.0,70022.0,2408.0,30170.0,975.0,9.0,12.6,37.8,19.0,21.7,10.2,11.4,81.4,11.0,0.3,2.1,1.8,3.3,22.6,34678.0,70.8,25.5,3.7,0.0,4.2,0.6085223876348524,0.3914776123651476,0.0,0.391789240092179,0.0,0.0
266,1273,295.0,0.0,0.0,0.0,3121.0,1555.0,1566.0,3.0,95.7,0.7,0.1,0.0,0.0,2379.0,48693.0,6396.0,25667.0,2018.0,8.4,7.7,38.6,16.1,16.1,17.7,11.5,77.8,9.7,0.8,5.8,0.8,5.1,18.8,1494.0,61.8,25.3,12.9,0.0,6.0,0.8271604938271605,0.1728395061728395,0.0,0.1881377551020408,0.0,0.0
863,3940,960.0,0.0,0.0,0.0,9602.0,4793.0,4809.0,2.6,93.9,0.7,1.0,0.3,0.0,7366.0,46576.0,5145.0,25796.0,2103.0,17.4,18.9,24.7,16.3,22.8,19.1,17.1,84.1,10.2,0.3,1.2,0.7,3.5,32.8,4141.0,74.9,16.7,8.4,0.1,5.8,0.8203206329377473,0.17967936706225276,0.0,0.19591836734693877,0.0,0.0
185,1231,215.0,0.0,0.0,0.0,2790.0,1396.0,1394.0,5.6,90.6,0.0,0.4,0.0,0.0,2107.0,49926.0,4604.0,28549.0,2979.0,8.9,7.1,34.0,12.7,23.2,15.0,14.9,76.1,11.2,0.0,4.2,0.6,7.9,13.1,1398.0,60.7,24.8,14.4,0.1,3.0,0.8693502824858758,0.1306497175141243,0.0,0.14868603042876902,0.0,0.0
5878,7381,5997.0,0.0,0.0,0.0,33302.0,16165.0,17137.0,20.9,71.6,2.1,0.2,2.0,0.0,23641.0,42992.0,2717.0,24307.0,1611.0,18.6,20.0,30.9,18.5,19.8,11.0,19.8,78.0,12.5,0.6,3.8,1.5,3.6,17.0,17399.0,74.1,20.2,5.6,0.1,5.8,0.5566784825401614,0.4433215174598386,0.0,0.44827328449693526,0.0,0.0
1463,4377,1543.0,0.0,0.0,0.0,12087.0,5997.0,6090.0,3.3,93.2,0.7,0.1,0.3,0.0,9428.0,50212.0,2917.0,25620.0,1190.0,10.7,11.6,30.6,15.4,21.5,11.9,20.7,78.1,9.3,0.0,6.2,1.0,5.4,20.0,5697.0,75.6,14.7,9.1,0.6,3.9,0.749486301369863,0.250513698630137,0.0,0.2606418918918919,0.0,0.0
1239,3662,1305.0,0.0,0.0,0.0,9859.0,4937.0,4922.0,2.4,95.0,0.3,0.3,0.3,0.3,7513.0,50420.0,2613.0,27908.0,1599.0,8.9,11.3,30.7,14.4,21.1,10.8,23.0,80.5,7.4,0.8,5.2,1.6,4.5,15.5,4875.0,74.6,14.5,10.6,0.3,4.1,0.747194450112222,0.252805549887778,0.0,0.2627340446949869,0.0,0.0
3977,9562,4208.0,0.0,0.0,0.0,28792.0,14238.0,14554.0,4.0,91.8,1.0,0.5,0.5,0.0,21845.0,56946.0,3025.0,29508.0,1020.0,7.6,7.8,36.1,17.1,18.4,9.9,18.5,83.2,7.4,0.1,4.9,1.1,3.3,13.5,15238.0,78.1,12.6,8.8,0.5,2.5,0.7062560011817712,0.2937439988182288,0.0,0.3055918663761801,0.0,0.0
261,1508,288.0,0.0,0.0,0.0,4295.0,2163.0,2132.0,16.6,80.2,0.6,0.0,1.0,0.0,2890.0,54167.0,2579.0,25173.0,1665.0,12.2,20.9,37.5,14.5,15.3,21.7,11.0,70.8,14.1,0.0,6.2,1.2,7.8,15.3,2055.0,64.3,24.1,11.1,0.4,2.8,0.8524590163934426,0.14754098360655737,0.0,0.1603563474387528,0.0,0.0
5133,12116,5309.0,0.0,0.0,0.0,32976.0,16160.0,16816.0,3.0,93.1,1.5,0.8,0.3,0.0,24512.0,63501.0,3546.0,31611.0,1182.0,7.7,9.4,35.6,13.1,24.5,13.4,13.5,82.9,7.6,0.2,1.3,1.3,6.8,27.9,16285.0,77.9,14.3,7.7,0.1,4.4,0.7024175314510986,0.2975824685489014,0.0,0.3046771879483501,0.0,0.0
547,2454,574.0,0.0,0.0,0.0,6230.0,3199.0,3031.0,2.2,95.6,0.7,0.4,0.5,0.0,4823.0,44591.0,3633.0,26108.0,2013.0,14.8,17.6,39.2,11.5,19.6,16.0,13.7,87.4,4.2,0.2,4.6,1.4,2.3,9.6,2868.0,74.4,14.6,10.7,0.3,3.8,0.817727424191936,0.18227257580806397,0.0,0.18956406869220607,0.0,0.0
3147,9768,3144.0,0.0,0.0,0.0,33463.0,16580.0,16883.0,6.2,80.1,5.3,3.0,1.0,0.2,24926.0,43977.0,2660.0,22823.0,1014.0,17.5,23.6,29.5,18.3,19.9,10.0,22.3,80.1,10.4,0.0,4.4,2.5,2.6,16.6,14522.0,77.4,15.9,6.4,0.3,5.8,0.7563298490127759,0.24367015098722417,0.0,0.24349442379182157,0.0,0.0
721,2085,827.0,0.0,0.0,0.0,5605.0,2752.0,2853.0,4.5,92.3,0.1,0.2,0.5,0.0,4358.0,50338.0,3365.0,26569.0,1751.0,9.8,12.5,29.0,19.5,18.3,18.8,14.4,77.5,7.7,0.0,6.2,0.9,7.7,21.3,2745.0,67.1,16.7,15.5,0.7,2.3,0.7430506058446187,0.2569493941553813,0.0,0.28399725274725274,0.0,0.0
147,1004,161.0,0.0,0.0,0.0,2931.0,1534.0,1397.0,22.6,72.4,0.8,0.0,0.1,0.0,1978.0,43813.0,9676.0,23038.0,1831.0,8.0,7.9,29.5,15.5,17.3,32.5,5.3,71.3,13.6,0.0,3.9,2.0,9.3,17.7,1275.0,69.6,20.5,9.8,0.0,8.7,0.8722849695916595,0.12771503040834056,0.0,0.13819742489270387,0.0,0.0
920,4612,1051.0,0.0,0.0,0.0,10095.0,5083.0,5012.0,1.8,95.6,0.5,0.5,0.3,0.0,7399.0,53368.0,2967.0,27438.0,1642.0,10.8,12.5,35.5,15.1,21.7,11.1,16.5,77.2,10.9,0.5,6.4,0.5,4.6,15.9,5137.0,76.0,14.4,9.1,0.5,1.8,0.8336948662328272,0.16630513376717282,0.0,0.18559067631997175,0.0,0.0
1727,4795,1867.0,0.0,0.0,0.0,16209.0,7935.0,8274.0,5.0,90.6,1.0,0.4,0.4,0.0,11980.0,44402.0,2389.0,23589.0,1743.0,21.4,37.2,31.0,14.7,23.0,12.4,18.9,81.6,11.7,0.1,2.5,1.5,2.6,16.6,7418.0,73.7,19.1,7.1,0.1,2.9,0.7352039251763263,0.26479607482367373,0.0,0.28024617232062443,0.0,0.0
147,1315,168.0,0.0,0.0,0.0,3001.0,1527.0,1474.0,10.7,88.5,0.2,0.2,0.3,0.0,2248.0,48412.0,4284.0,30761.0,3028.0,8.9,12.4,32.9,14.2,18.8,19.2,14.9,75.7,10.0,0.2,4.6,0.4,9.1,12.9,1447.0,61.3,21.7,16.1,0.9,2.6,0.899452804377565,0.10054719562243503,0.0,0.11328388401888065,0.0,0.0
361,1977,378.0,0.0,0.0,0.0,5527.0,3127.0,2400.0,5.1,89.5,2.4,0.7,0.4,0.3,4358.0,50673.0,6181.0,22935.0,1839.0,11.6,23.2,35.9,18.0,23.4,11.9,10.7,82.1,10.9,0.0,0.2,0.9,5.9,13.6,2523.0,61.8,24.8,12.9,0.5,2.5,0.8455945252352438,0.1544054747647562,0.0,0.16050955414012738,0.0,0.0
2099,5591,2257.0,0.0,0.0,0.0,15894.0,7915.0,7979.0,3.0,93.7,0.7,0.2,0.2,0.0,12154.0,54186.0,2532.0,27209.0,1259.0,12.8,14.8,31.8,17.6,22.3,14.4,13.9,80.7,12.5,0.0,1.9,0.7,4.1,29.5,7314.0,74.2,19.2,6.5,0.2,7.0,0.7270481144343303,0.2729518855656697,0.0,0.28758919469928645,0.0,0.0
275,1590,328.0,0.0,0.0,0.0,3684.0,1836.0,1848.0,2.0,94.7,0.5,0.4,0.3,0.0,2875.0,42173.0,4304.0,26559.0,2950.0,15.5,26.0,38.2,16.3,16.6,10.9,18.0,79.1,8.7,0.1,5.5,2.3,4.4,13.7,1752.0,66.6,18.8,12.6,2.0,2.8,0.8525469168900804,0.14745308310991956,0.0,0.1710114702815433,0.0,0.0
504,2581,563.0,0.0,0.0,0.0,5957.0,3118.0,2839.0,2.7,94.3,0.8,0.2,0.2,0.0,4517.0,51797.0,4151.0,28839.0,2788.0,9.7,16.8,34.8,15.9,22.7,12.7,13.9,77.9,10.0,0.3,2.7,1.9,7.1,23.7,3002.0,69.6,14.7,15.4,0.4,3.3,0.8366288492706645,0.1633711507293355,0.0,0.17907124681933842,0.0,0.0
635,2028,676.0,0.0,0.0,0.0,6776.0,3842.0,2934.0,7.7,84.5,4.9,0.3,0.1,0.0,5426.0,46224.0,6312.0,24404.0,2686.0,7.8,4.7,41.2,19.1,19.3,12.8,7.6,84.8,8.7,0.0,3.3,1.1,2.1,14.8,2799.0,54.1,36.2,8.8,0.9,1.2,0.7615471273000376,0.23845287269996246,0.0,0.25,0.0,0.0
318,2388,436.0,0.0,0.0,0.0,5446.0,2658.0,2788.0,3.2,94.1,0.4,0.3,0.3,0.1,4110.0,46806.0,1293.0,24795.0,1258.0,8.1,10.8,32.9,17.0,21.8,14.3,14.1,79.8,8.2,0.0,5.5,0.5,6.0,14.1,2770.0,71.0,18.8,10.3,0.0,1.8,0.8824833702882483,0.11751662971175167,0.0,0.15439093484419264,0.0,0.0
3257,9247,3370.0,0.0,0.0,0.0,23188.0,11646.0,11542.0,5.3,89.9,0.6,1.3,0.8,0.0,16033.0,64410.0,4496.0,27978.0,1565.0,9.7,9.4,40.5,12.4,21.7,12.0,13.4,78.6,13.3,0.0,2.4,1.8,3.9,21.1,10873.0,69.6,22.5,7.9,0.0,3.9,0.7395233525271913,0.2604766474728087,0.0,0.26709994451929936,0.0,0.0
924,3087,1002.0,0.0,0.0,0.0,9670.0,4860.0,4810.0,7.2,91.5,0.3,0.2,0.1,0.0,7081.0,53415.0,4992.0,27063.0,1781.0,10.9,10.7,32.9,17.5,19.7,16.9,13.0,80.4,11.5,0.2,2.9,2.2,2.8,12.8,4617.0,76.1,16.3,7.5,0.1,4.1,0.7696335078534031,0.23036649214659685,0.0,0.2450476889214967,0.0,0.0
214,1253,226.0,0.0,0.0,0.0,2520.0,1300.0,1220.0,6.0,91.7,0.4,0.4,0.3,0.0,1960.0,50893.0,4620.0,27615.0,1961.0,8.7,7.9,41.9,13.1,20.6,15.0,9.4,69.3,11.9,0.3,6.3,1.0,11.3,15.0,1240.0,62.5,16.8,20.6,0.2,1.5,0.8541240627130198,0.14587593728698023,0.0,0.15280594996619337,0.0,0.0
8602,17948,8968.0,0.0,0.0,0.0,63360.0,31944.0,31416.0,9.1,84.7,2.7,0.5,0.5,0.0,47817.0,47897.0,1385.0,25267.0,843.0,14.0,20.2,31.4,19.1,23.5,10.6,15.4,82.4,9.1,0.3,2.5,2.4,3.4,17.5,29785.0,79.3,14.8,5.7,0.3,5.0,0.6760075329566855,0.3239924670433145,0.0,0.3331847228414326,0.0,0.0
420,2172,428.0,0.0,0.0,0.0,4705.0,2290.0,2415.0,1.6,96.2,0.2,0.3,0.7,0.0,3767.0,43489.0,3326.0,27121.0,1643.0,11.7,19.1,38.9,14.8,19.4,12.7,14.2,81.2,4.4,0.0,4.3,1.7,8.4,17.6,2390.0,71.4,15.6,12.6,0.4,2.6,0.8379629629629629,0.16203703703703703,0.0,0.1646153846153846,0.0,0.0
953,3187,1035.0,0.0,0.0,0.0,9868.0,4983.0,4885.0,11.2,84.0,1.7,0.3,0.6,0.2,7327.0,48333.0,5611.0,23355.0,1145.0,16.4,22.7,34.7,18.3,17.5,14.7,14.8,78.7,12.2,0.2,5.9,0.8,2.2,16.5,4760.0,77.5,16.2,6.1,0.3,6.5,0.7698067632850242,0.23019323671497585,0.0,0.24514448128848887,0.0,0.0
11940,11174,0.0,10913.0,0.0,0.0,75696.0,40410.0,35286.0,8.1,76.9,6.3,0.4,4.9,0.2,58719.0,48428.0,2099.0,26619.0,1222.0,22.0,14.0,42.6,21.5,21.7,6.9,7.3,73.7,8.7,0.4,8.7,2.6,5.9,14.9,35629.0,65.2,30.3,4.4,0.1,5.6,0.48342995587090076,0.5165700441290992,1.0,0.0,0.0,0.0
332,2294,375.0,0.0,0.0,0.0,5148.0,2495.0,2653.0,2.5,94.5,0.7,0.2,0.4,0.0,3955.0,48352.0,4607.0,25415.0,1790.0,11.3,12.8,33.7,19.7,20.2,14.5,12.0,80.6,9.7,0.0,2.8,0.8,6.2,16.0,2495.0,68.0,20.4,10.8,0.8,3.4,0.8735719725818736,0.12642802741812642,0.0,0.14050206069689022,0.0,0.0
291,1425,310.0,0.0,0.0,0.0,3119.0,1540.0,1579.0,3.1,94.3,0.0,0.2,0.6,0.0,2471.0,43594.0,6991.0,25983.0,1580.0,6.7,2.2,35.1,18.9,19.0,15.1,11.8,74.9,9.9,0.0,5.4,1.6,8.2,19.0,1505.0,59.3,24.3,15.6,0.8,4.9,0.8304195804195804,0.16958041958041958,0.0,0.1786743515850144,0.0,0.0
591,2765,656.0,0.0,0.0,0.0,6987.0,3558.0,3429.0,2.8,93.2,1.2,0.2,0.0,1.0,5463.0,48427.0,3823.0,25686.0,1576.0,13.8,20.3,34.2,18.1,15.2,13.8,18.7,87.6,5.8,0.1,2.2,0.9,3.4,14.7,3387.0,72.7,18.8,7.9,0.6,4.8,0.8238974970202623,0.17610250297973778,0.0,0.19175679625840397,0.0,0.0
8022,15313,8478.0,0.0,0.0,0.0,55334.0,27331.0,28003.0,10.9,80.5,3.1,0.3,2.4,0.0,40522.0,49728.0,1876.0,27951.0,1316.0,12.6,17.0,33.1,17.8,20.7,8.9,19.4,83.4,8.0,0.6,1.8,3.3,2.9,14.8,27700.0,83.0,12.4,4.3,0.2,4.2,0.6562245553889008,0.3437754446110992,0.0,0.35635324282291625,0.0,0.0
290,1991,317.0,0.0,0.0,0.0,4981.0,2403.0,2578.0,17.8,79.5,0.0,1.0,0.9,0.0,3620.0,62198.0,14430.0,31825.0,3200.0,4.3,3.8,44.2,10.9,14.6,20.6,9.8,85.9,6.0,0.0,2.7,0.4,5.1,14.6,2564.0,65.8,15.0,19.2,0.0,5.4,0.872862779482683,0.12713722051731696,0.0,0.13734835355285963,0.0,0.0
90820,117653,91329.0,0.0,0.0,0.0,510484.0,252399.0,258085.0,14.1,68.6,8.8,0.6,4.3,0.0,354496.0,52841.0,879.0,27583.0,248.0,14.7,20.5,35.8,16.9,23.4,10.1,13.8,85.0,8.3,0.5,1.4,1.5,3.2,18.8,244954.0,82.5,12.5,4.8,0.1,5.6,0.5643560557002586,0.43564394429974146,0.0,0.4370184992008881,0.0,0.0
1736,3285,1725.0,0.0,0.0,0.0,22948.0,11752.0,11196.0,59.6,31.6,4.5,0.6,3.0,0.0,11279.0,47535.0,3069.0,21158.0,1274.0,18.8,27.2,20.6,15.1,20.2,15.1,29.0,71.6,20.0,0.5,3.0,1.2,3.7,14.8,10866.0,78.9,14.6,6.2,0.2,7.3,0.6542521410077674,0.34574785899223265,0.0,0.344311377245509,0.0,0.0
43015,40443,0.0,37861.0,0.0,0.0,178392.0,86487.0,91905.0,12.0,74.5,7.6,0.6,1.2,0.0,130844.0,54667.0,1174.0,28584.0,533.0,13.2,17.0,38.2,16.8,23.6,8.7,12.8,83.2,9.7,0.9,1.9,1.4,2.9,18.0,84423.0,75.8,19.9,4.2,0.1,5.4,0.48459105178652734,0.5154089482134726,1.0,0.0,0.0,0.0
